epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,995.966,0.00839,1.0828,1.68615,0.72313,0.73895,0.77169,0.44413,0.01021,1.13474,1.9356,0.00234053,0.00234053,0.00234053
149,1002.7,0.00841,1.10159,1.69035,0.72898,0.77394,0.79515,0.46229,0.00995,1.07487,1.91014,0.00228842,0.00228842,0.00228842
150,1009.37,0.00838,1.08968,1.69642,0.75158,0.7108,0.77463,0.43692,0.01033,1.17375,1.95259,0.00223632,0.00223632,0.00223632
151,1016.1,0.00839,1.09475,1.69765,0.68352,0.73646,0.74301,0.40843,0.01076,1.18234,1.98456,0.00218421,0.00218421,0.00218421
152,1022.78,0.00837,1.09165,1.68262,0.6995,0.80158,0.79959,0.46502,0.01,1.08397,1.89278,0.00213211,0.00213211,0.00213211
153,1029.54,0.0083,1.06871,1.66845,0.67407,0.77857,0.78288,0.45217,0.01,1.09709,1.89292,0.00208,0.00208,0.00208
154,1036.25,0.00834,1.0835,1.67696,0.72077,0.74062,0.76653,0.4548,0.01007,1.10553,1.90858,0.00202789,0.00202789,0.00202789
155,1043.11,0.00836,1.07444,1.68345,0.69513,0.78525,0.78122,0.45503,0.01001,1.08708,1.90241,0.00197579,0.00197579,0.00197579
156,1049.8,0.00829,1.06794,1.67415,0.68922,0.77155,0.79002,0.45586,0.00999,1.08358,1.90734,0.00192368,0.00192368,0.00192368
157,1056.52,0.00841,1.07599,1.69837,0.71058,0.77874,0.78692,0.46622,0.01003,1.08171,1.91314,0.00187158,0.00187158,0.00187158
158,1063.2,0.00827,1.05315,1.67617,0.71593,0.77027,0.79069,0.46278,0.01001,1.1035,1.91305,0.00181947,0.00181947,0.00181947
159,1069.91,0.00822,1.07218,1.68484,0.74871,0.74221,0.78524,0.4476,0.0103,1.14575,1.949,0.00176737,0.00176737,0.00176737
160,1076.59,0.00834,1.06496,1.67969,0.71771,0.78929,0.79928,0.46291,0.01013,1.06794,1.92905,0.00171526,0.00171526,0.00171526
161,1083.28,0.00827,1.06986,1.6718,0.73037,0.74856,0.79319,0.46608,0.00995,1.07432,1.90201,0.00166316,0.00166316,0.00166316
162,1089.97,0.00817,1.05125,1.65233,0.73221,0.75843,0.79556,0.46445,0.01,1.0973,1.91251,0.00161105,0.00161105,0.00161105
163,1096.67,0.00822,1.04687,1.6575,0.73546,0.76509,0.78422,0.46697,0.00997,1.05626,1.90543,0.00155895,0.00155895,0.00155895
164,1103.34,0.00823,1.05636,1.67699,0.68718,0.79657,0.79757,0.47027,0.00989,1.08227,1.88784,0.00150684,0.00150684,0.00150684
165,1110.09,0.00825,1.05714,1.66575,0.73867,0.73585,0.77617,0.45399,0.01018,1.08896,1.92159,0.00145474,0.00145474,0.00145474
166,1116.76,0.00814,1.05283,1.66459,0.74745,0.76269,0.79619,0.4678,0.00995,1.0828,1.90271,0.00140263,0.00140263,0.00140263
167,1123.55,0.00809,1.03165,1.64407,0.70693,0.79226,0.79529,0.46749,0.00984,1.07591,1.89608,0.00135053,0.00135053,0.00135053
168,1130.26,0.00814,1.04105,1.65523,0.74738,0.7374,0.7889,0.46361,0.00992,1.08556,1.90598,0.00129842,0.00129842,0.00129842
169,1136.97,0.00817,1.03722,1.65563,0.7703,0.74862,0.79233,0.46791,0.00996,1.06739,1.90583,0.00124632,0.00124632,0.00124632
170,1143.67,0.00817,1.04102,1.66293,0.74385,0.7539,0.799,0.46916,0.0101,1.08345,1.9207,0.00119421,0.00119421,0.00119421
171,1150.38,0.00809,1.03807,1.65015,0.72339,0.74175,0.76709,0.44848,0.0103,1.09391,1.9469,0.00114211,0.00114211,0.00114211
172,1157.08,0.00807,1.03615,1.65519,0.76165,0.76634,0.80577,0.47698,0.00986,1.06158,1.8862,0.00109,0.00109,0.00109
