epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,727.944,0.00944,1.35519,1.83566,0.68265,0.67953,0.72596,0.40086,0.01056,1.32719,1.9598,0.00541474,0.00541474,0.00541474
90,736.131,0.00927,1.30994,1.8179,0.70339,0.73918,0.76569,0.43109,0.01013,1.24613,1.90396,0.00536263,0.00536263,0.00536263
91,744.33,0.00933,1.3179,1.81937,0.68841,0.73624,0.76441,0.4314,0.01018,1.21643,1.90378,0.00531053,0.00531053,0.00531053
92,752.448,0.00934,1.30922,1.80883,0.71137,0.72487,0.76485,0.42389,0.01041,1.24688,1.91043,0.00525842,0.00525842,0.00525842
93,760.678,0.0093,1.31799,1.81783,0.72967,0.64653,0.71793,0.40422,0.01059,1.3168,1.97003,0.00520632,0.00520632,0.00520632
94,768.873,0.00932,1.31632,1.81762,0.73795,0.73194,0.77829,0.43217,0.01015,1.23285,1.89055,0.00515421,0.00515421,0.00515421
95,777.086,0.00923,1.29664,1.80452,0.68592,0.73172,0.76154,0.44018,0.01005,1.23676,1.90787,0.00510211,0.00510211,0.00510211
96,785.249,0.00927,1.29822,1.80768,0.71122,0.7227,0.76505,0.42441,0.01039,1.2269,1.93582,0.00505,0.00505,0.00505
97,793.408,0.00924,1.32767,1.81609,0.73819,0.71224,0.77549,0.4391,0.01,1.21098,1.90649,0.00499789,0.00499789,0.00499789
98,801.569,0.00931,1.29119,1.81638,0.73028,0.72427,0.76599,0.42643,0.0102,1.21948,1.91232,0.00494579,0.00494579,0.00494579
99,809.735,0.00923,1.27796,1.80922,0.69107,0.74742,0.77833,0.42971,0.01011,1.19057,1.89903,0.00489368,0.00489368,0.00489368
100,817.896,0.00916,1.3051,1.79942,0.71536,0.72699,0.7686,0.41928,0.01022,1.22085,1.89336,0.00484158,0.00484158,0.00484158
101,826.062,0.00915,1.26887,1.79994,0.71067,0.72307,0.76728,0.42005,0.01031,1.235,1.9163,0.00478947,0.00478947,0.00478947
102,834.19,0.0092,1.28521,1.81583,0.64105,0.77122,0.75374,0.42001,0.01042,1.23762,1.9275,0.00473737,0.00473737,0.00473737
103,842.341,0.00921,1.29206,1.81513,0.69113,0.71681,0.75419,0.42369,0.01049,1.24037,1.92152,0.00468526,0.00468526,0.00468526
104,850.504,0.00912,1.27702,1.79809,0.73025,0.76848,0.79061,0.4456,0.01007,1.1751,1.88405,0.00463316,0.00463316,0.00463316
105,858.52,0.00906,1.24767,1.77861,0.6921,0.72382,0.74469,0.41068,0.01029,1.22226,1.90025,0.00458105,0.00458105,0.00458105
106,866.471,0.00907,1.26099,1.79006,0.7103,0.74374,0.77628,0.43727,0.01015,1.19027,1.91604,0.00452895,0.00452895,0.00452895
107,874.425,0.00917,1.28547,1.80731,0.62551,0.728,0.73855,0.41289,0.01023,1.20661,1.90978,0.00447684,0.00447684,0.00447684
108,882.389,0.009,1.24501,1.78793,0.68362,0.73295,0.74426,0.41968,0.01035,1.22867,1.93339,0.00442474,0.00442474,0.00442474
109,890.554,0.00913,1.25508,1.79446,0.73523,0.72013,0.7702,0.4429,0.01016,1.18604,1.89862,0.00437263,0.00437263,0.00437263
110,898.487,0.00911,1.25616,1.78638,0.66463,0.72609,0.74861,0.43362,0.00987,1.20122,1.89617,0.00432053,0.00432053,0.00432053
111,906.448,0.00906,1.26841,1.78966,0.7237,0.69425,0.75809,0.44601,0.00985,1.1813,1.87647,0.00426842,0.00426842,0.00426842
112,914.407,0.00914,1.24741,1.78521,0.74079,0.72764,0.77287,0.43973,0.00993,1.17204,1.86881,0.00421632,0.00421632,0.00421632
113,922.442,0.00914,1.26024,1.78729,0.69616,0.7533,0.77536,0.44702,0.00985,1.17289,1.87312,0.00416421,0.00416421,0.00416421
114,930.372,0.0091,1.24755,1.7748,0.66149,0.74456,0.75212,0.43436,0.01012,1.2081,1.92287,0.00411211,0.00411211,0.00411211
115,938.318,0.00911,1.2397,1.7889,0.71369,0.72843,0.78113,0.43059,0.01033,1.18161,1.91738,0.00406,0.00406,0.00406
116,946.264,0.00894,1.21911,1.77136,0.74199,0.75704,0.78809,0.4461,0.01009,1.16239,1.90613,0.00400789,0.00400789,0.00400789
117,954.197,0.00896,1.23247,1.78032,0.72006,0.73853,0.76245,0.43474,0.01012,1.16515,1.91681,0.00395579,0.00395579,0.00395579
118,962.17,0.00906,1.22936,1.78206,0.71826,0.72933,0.76697,0.44686,0.00995,1.15287,1.88383,0.00390368,0.00390368,0.00390368
119,970.174,0.00899,1.22323,1.77757,0.75238,0.75661,0.7963,0.44059,0.01014,1.16469,1.91508,0.00385158,0.00385158,0.00385158
120,978.162,0.00898,1.23458,1.77829,0.67975,0.759,0.78087,0.44004,0.01001,1.17681,1.90823,0.00379947,0.00379947,0.00379947
121,986.158,0.00901,1.24189,1.77311,0.69341,0.74074,0.76981,0.4513,0.00981,1.16202,1.87791,0.00374737,0.00374737,0.00374737
122,994.162,0.00902,1.21626,1.77468,0.77335,0.75929,0.80593,0.45177,0.01005,1.13091,1.8856,0.00369526,0.00369526,0.00369526
123,1002.15,0.00897,1.21539,1.77179,0.79534,0.74539,0.80509,0.45713,0.01015,1.15947,1.89844,0.00364316,0.00364316,0.00364316
124,1010.15,0.00894,1.20914,1.76995,0.74939,0.71753,0.79063,0.44381,0.0101,1.15409,1.91434,0.00359105,0.00359105,0.00359105
125,1018.15,0.00898,1.20125,1.76829,0.77087,0.72249,0.78209,0.45167,0.01002,1.16221,1.89619,0.00353895,0.00353895,0.00353895
126,1026.14,0.00886,1.19449,1.76247,0.79688,0.73645,0.80436,0.45585,0.01009,1.12468,1.89809,0.00348684,0.00348684,0.00348684
127,1034.12,0.00892,1.18725,1.74875,0.68244,0.77274,0.785,0.45542,0.00997,1.15054,1.89408,0.00343474,0.00343474,0.00343474
128,1042.07,0.00888,1.19696,1.74857,0.73872,0.74799,0.78153,0.45297,0.01003,1.11727,1.89482,0.00338263,0.00338263,0.00338263
129,1050.05,0.00891,1.20455,1.76765,0.78842,0.72833,0.79306,0.45123,0.01009,1.13929,1.89191,0.00333053,0.00333053,0.00333053
130,1058.02,0.00894,1.19436,1.76224,0.8009,0.72524,0.79293,0.45604,0.01001,1.13512,1.91018,0.00327842,0.00327842,0.00327842
131,1066.01,0.00888,1.19953,1.76684,0.69742,0.7631,0.78491,0.44382,0.01009,1.11808,1.91227,0.00322632,0.00322632,0.00322632
132,1073.98,0.0089,1.19335,1.76373,0.71629,0.72387,0.75596,0.43564,0.0103,1.17115,1.94664,0.00317421,0.00317421,0.00317421
133,1081.97,0.0088,1.18215,1.74506,0.73045,0.7519,0.77912,0.4512,0.01007,1.14565,1.91542,0.00312211,0.00312211,0.00312211
134,1090,0.00885,1.1973,1.74765,0.75625,0.71321,0.77431,0.4445,0.01004,1.15435,1.92308,0.00307,0.00307,0.00307
135,1098.04,0.00889,1.1917,1.76386,0.73497,0.75638,0.79153,0.45293,0.0101,1.1358,1.92291,0.00301789,0.00301789,0.00301789
136,1106.06,0.00892,1.19618,1.76038,0.71503,0.74729,0.77771,0.45564,0.00991,1.14003,1.88936,0.00296579,0.00296579,0.00296579
137,1114.14,0.00888,1.18807,1.75239,0.7987,0.70628,0.77916,0.45643,0.00988,1.13088,1.89069,0.00291368,0.00291368,0.00291368
138,1122.23,0.0088,1.19791,1.74508,0.7599,0.7286,0.78138,0.44823,0.01001,1.12014,1.90275,0.00286158,0.00286158,0.00286158
139,1130.32,0.00878,1.16284,1.75775,0.70834,0.72571,0.77334,0.44217,0.01021,1.13872,1.94098,0.00280947,0.00280947,0.00280947
140,1138.35,0.00879,1.16468,1.7398,0.697,0.74528,0.77545,0.44217,0.01011,1.1388,1.92457,0.00275737,0.00275737,0.00275737
141,1146.32,0.00877,1.16,1.74033,0.75958,0.68056,0.76489,0.44971,0.01002,1.14174,1.90338,0.00270526,0.00270526,0.00270526
142,1154.25,0.00882,1.18117,1.76043,0.71582,0.74346,0.76503,0.44615,0.00997,1.12848,1.89546,0.00265316,0.00265316,0.00265316
143,1162.39,0.00893,1.19608,1.77273,0.71871,0.76736,0.79996,0.46634,0.01004,1.09659,1.89906,0.00260105,0.00260105,0.00260105
144,1170.37,0.00873,1.17632,1.73658,0.74138,0.75415,0.79508,0.45922,0.00978,1.11046,1.88171,0.00254895,0.00254895,0.00254895
145,1178.34,0.0087,1.16629,1.74208,0.74962,0.76684,0.78227,0.46091,0.01,1.11051,1.92027,0.00249684,0.00249684,0.00249684
146,1186.32,0.00883,1.1653,1.75557,0.683,0.7549,0.76664,0.45359,0.00997,1.11531,1.90246,0.00244474,0.00244474,0.00244474
147,1194.3,0.0087,1.15308,1.74884,0.67729,0.78453,0.77851,0.44841,0.01001,1.12732,1.9302,0.00239263,0.00239263,0.00239263
148,1202.3,0.00869,1.13949,1.73411,0.727,0.77444,0.78702,0.46285,0.00992,1.14241,1.89961,0.00234053,0.00234053,0.00234053
149,1210.28,0.00877,1.15654,1.74145,0.77925,0.74427,0.7964,0.45758,0.01009,1.10515,1.92008,0.00228842,0.00228842,0.00228842
150,1218.27,0.00866,1.14262,1.73938,0.76571,0.75394,0.79285,0.4553,0.01001,1.11138,1.90907,0.00223632,0.00223632,0.00223632
151,1226.27,0.00867,1.14397,1.74778,0.76587,0.74636,0.78996,0.45799,0.00983,1.09407,1.90492,0.00218421,0.00218421,0.00218421
152,1234.23,0.00868,1.13883,1.73355,0.7703,0.74302,0.78873,0.45697,0.0099,1.08515,1.89446,0.00213211,0.00213211,0.00213211
153,1242.22,0.00857,1.12093,1.71815,0.75795,0.76173,0.79374,0.46032,0.00985,1.09706,1.89339,0.00208,0.00208,0.00208
154,1250.18,0.00869,1.13702,1.72491,0.7769,0.75558,0.79205,0.46549,0.00982,1.09091,1.88611,0.00202789,0.00202789,0.00202789
155,1258.13,0.00866,1.11943,1.73133,0.7479,0.75542,0.79,0.46899,0.00981,1.1087,1.90213,0.00197579,0.00197579,0.00197579
156,1266.04,0.00865,1.10459,1.72993,0.7993,0.74517,0.80197,0.46692,0.01001,1.07624,1.91752,0.00192368,0.00192368,0.00192368
157,1273.98,0.0087,1.13246,1.7452,0.78079,0.71968,0.78679,0.45818,0.00996,1.10421,1.91176,0.00187158,0.00187158,0.00187158
158,1281.94,0.00857,1.11313,1.71611,0.72093,0.75387,0.77641,0.46144,0.00981,1.10401,1.90707,0.00181947,0.00181947,0.00181947
159,1289.88,0.00855,1.12703,1.73905,0.80538,0.74132,0.79226,0.45765,0.00992,1.07863,1.91516,0.00176737,0.00176737,0.00176737
160,1297.82,0.00864,1.11531,1.72847,0.77782,0.75494,0.80084,0.46139,0.00997,1.08942,1.90595,0.00171526,0.00171526,0.00171526
161,1305.78,0.00855,1.12705,1.71827,0.71389,0.77783,0.77531,0.46246,0.00974,1.08909,1.89006,0.00166316,0.00166316,0.00166316
162,1313.74,0.00846,1.10617,1.70033,0.78459,0.74979,0.79711,0.47151,0.00967,1.0796,1.87328,0.00161105,0.00161105,0.00161105
163,1321.75,0.00853,1.10508,1.70833,0.73897,0.77393,0.79962,0.47604,0.00966,1.08399,1.86953,0.00155895,0.00155895,0.00155895
164,1329.76,0.00856,1.11429,1.72724,0.7312,0.74821,0.77728,0.46281,0.0098,1.08872,1.88793,0.00150684,0.00150684,0.00150684
165,1337.79,0.0086,1.12093,1.71886,0.74614,0.77577,0.78678,0.46297,0.00983,1.08726,1.89974,0.00145474,0.00145474,0.00145474
166,1345.77,0.00846,1.11438,1.71941,0.73445,0.78312,0.78616,0.46738,0.00975,1.09643,1.87609,0.00140263,0.00140263,0.00140263
167,1353.78,0.00839,1.08818,1.6982,0.79472,0.72259,0.78501,0.46849,0.0098,1.08378,1.89445,0.00135053,0.00135053,0.00135053
168,1361.76,0.00847,1.10453,1.71302,0.78467,0.71246,0.77162,0.46286,0.00988,1.08657,1.9019,0.00129842,0.00129842,0.00129842
169,1369.8,0.00852,1.09058,1.71005,0.79384,0.71234,0.78704,0.46425,0.00994,1.09094,1.91761,0.00124632,0.00124632,0.00124632
170,1377.79,0.0085,1.09388,1.7133,0.68641,0.80908,0.78302,0.45753,0.00984,1.09563,1.89862,0.00119421,0.00119421,0.00119421
171,1385.75,0.00848,1.09931,1.71008,0.75043,0.76846,0.79429,0.46977,0.00972,1.08638,1.88276,0.00114211,0.00114211,0.00114211
172,1393.68,0.00844,1.09245,1.71387,0.7906,0.74919,0.80142,0.46807,0.00967,1.06524,1.88037,0.00109,0.00109,0.00109
173,1401.63,0.00839,1.09005,1.69722,0.73397,0.75431,0.79434,0.46709,0.00982,1.0761,1.91135,0.00103789,0.00103789,0.00103789
174,1409.57,0.00849,1.08538,1.71385,0.75735,0.76465,0.79793,0.46923,0.00981,1.06862,1.88938,0.000985789,0.000985789,0.000985789
175,1417.51,0.00843,1.07362,1.69913,0.76723,0.75094,0.79659,0.47048,0.00983,1.0617,1.89656,0.000933684,0.000933684,0.000933684
176,1425.48,0.00839,1.08653,1.68908,0.79865,0.7071,0.79136,0.46528,0.00983,1.0581,1.90732,0.000881579,0.000881579,0.000881579
177,1433.64,0.00832,1.07885,1.69909,0.72623,0.76568,0.78999,0.46323,0.00986,1.0647,1.91085,0.000829474,0.000829474,0.000829474
178,1441.64,0.00844,1.06337,1.69685,0.72949,0.76954,0.79161,0.46119,0.00981,1.07656,1.90533,0.000777368,0.000777368,0.000777368
179,1449.66,0.00837,1.08372,1.694,0.72667,0.76876,0.78617,0.46272,0.00988,1.06599,1.91807,0.000725263,0.000725263,0.000725263
180,1457.63,0.00845,1.09238,1.70669,0.72764,0.77165,0.793,0.46806,0.00984,1.06322,1.90824,0.000673158,0.000673158,0.000673158
181,1484.51,0.00857,1.01818,1.71451,0.80683,0.73518,0.80125,0.4653,0.01002,1.0492,1.93618,0.000621053,0.000621053,0.000621053
182,1492.54,0.00825,0.95799,1.67666,0.78894,0.73014,0.79038,0.46228,0.00987,1.05465,1.92222,0.000568947,0.000568947,0.000568947
