epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,602.674,0.0117,1.41304,1.64002,0.68782,0.65482,0.69593,0.3377,0.01328,1.49573,1.8374,0.00666526,0.00666526,0.00666526
66,611.872,0.01179,1.40364,1.64623,0.65962,0.69114,0.69276,0.33228,0.01321,1.45998,1.81848,0.00661316,0.00661316,0.00661316
67,621.02,0.01175,1.40846,1.65627,0.65774,0.68581,0.68812,0.29326,0.01332,1.51893,1.8581,0.00656105,0.00656105,0.00656105
68,630.224,0.01166,1.38362,1.63265,0.68788,0.61148,0.60504,0.28804,0.01306,1.42808,1.80845,0.00650895,0.00650895,0.00650895
69,639.371,0.01167,1.40657,1.64852,0.68199,0.5498,0.57406,0.26872,0.01322,1.59799,1.83707,0.00645684,0.00645684,0.00645684
70,648.509,0.01152,1.38884,1.62419,0.57111,0.72204,0.68055,0.3141,0.01337,1.51362,1.87763,0.00640474,0.00640474,0.00640474
71,657.659,0.01148,1.36645,1.61823,0.69069,0.64587,0.66122,0.34843,0.01304,1.44779,1.83935,0.00635263,0.00635263,0.00635263
72,666.807,0.01146,1.35293,1.62011,0.71018,0.61571,0.66524,0.31459,0.0129,1.56428,1.81859,0.00630053,0.00630053,0.00630053
73,675.943,0.01147,1.35453,1.62236,0.61585,0.63616,0.589,0.28438,0.01335,1.54459,1.87327,0.00624842,0.00624842,0.00624842
74,685.068,0.01142,1.34869,1.63047,0.75463,0.61148,0.67086,0.30174,0.0135,1.54795,1.87922,0.00619632,0.00619632,0.00619632
75,694.222,0.01148,1.33158,1.61757,0.70699,0.67429,0.71456,0.34734,0.01303,1.39736,1.80769,0.00614421,0.00614421,0.00614421
76,703.381,0.01146,1.34133,1.62676,0.64197,0.48017,0.51312,0.22011,0.01476,2.3789,2.08499,0.00609211,0.00609211,0.00609211
77,712.624,0.01145,1.3418,1.60773,0.68379,0.6714,0.65452,0.31613,0.01306,1.48877,1.83223,0.00604,0.00604,0.00604
78,721.76,0.01161,1.36572,1.63486,0.56879,0.57066,0.62089,0.30471,0.01278,1.34518,1.78952,0.00598789,0.00598789,0.00598789
79,730.881,0.01142,1.33515,1.61814,0.69943,0.6523,0.70095,0.32698,0.01308,1.44312,1.82181,0.00593579,0.00593579,0.00593579
80,740.02,0.01138,1.36521,1.62396,0.56092,0.7327,0.6952,0.34026,0.01298,1.46223,1.81035,0.00588368,0.00588368,0.00588368
81,749.181,0.01146,1.35183,1.61219,0.86032,0.60376,0.70362,0.3371,0.01288,1.43155,1.75395,0.00583158,0.00583158,0.00583158
82,758.296,0.01147,1.31817,1.59757,0.66243,0.63251,0.66345,0.31225,0.01338,1.56144,1.84314,0.00577947,0.00577947,0.00577947
83,767.399,0.01131,1.31848,1.59648,0.63543,0.6768,0.63756,0.31928,0.01289,1.36591,1.81188,0.00572737,0.00572737,0.00572737
84,776.557,0.01142,1.33014,1.61678,0.61778,0.74497,0.72005,0.3459,0.01314,1.3679,1.81373,0.00567526,0.00567526,0.00567526
85,785.696,0.01131,1.30276,1.59167,0.67786,0.68729,0.71156,0.34978,0.0131,1.44901,1.78432,0.00562316,0.00562316,0.00562316
86,794.835,0.01135,1.3074,1.61085,0.67416,0.6148,0.64671,0.29242,0.01343,1.85998,1.90221,0.00557105,0.00557105,0.00557105
87,803.978,0.01136,1.31711,1.59551,0.56505,0.68991,0.61025,0.29478,0.0129,1.4739,1.84979,0.00551895,0.00551895,0.00551895
88,813.086,0.01123,1.30747,1.58245,0.55811,0.58058,0.59038,0.27849,0.01315,1.47515,1.81072,0.00546684,0.00546684,0.00546684
89,822.189,0.01126,1.3001,1.59157,0.5589,0.65145,0.63905,0.29037,0.01367,1.54219,1.89473,0.00541474,0.00541474,0.00541474
90,831.325,0.01118,1.29367,1.59058,0.61777,0.67322,0.69577,0.37368,0.01298,1.43431,1.82149,0.00536263,0.00536263,0.00536263
91,840.509,0.01119,1.27977,1.574,0.61511,0.69512,0.64579,0.31271,0.0129,1.38985,1.80203,0.00531053,0.00531053,0.00531053
92,849.46,0.01122,1.28361,1.58022,0.7085,0.66685,0.71764,0.34503,0.01281,1.35945,1.79977,0.00525842,0.00525842,0.00525842
93,858.341,0.01119,1.27094,1.58209,0.65714,0.64049,0.68544,0.31714,0.01299,1.44057,1.82787,0.00520632,0.00520632,0.00520632
94,867.233,0.01131,1.26274,1.5818,0.63283,0.71284,0.69866,0.31737,0.01333,1.69373,1.8543,0.00515421,0.00515421,0.00515421
95,876.072,0.01109,1.26943,1.57132,0.70723,0.68143,0.66075,0.31103,0.01309,1.419,1.83492,0.00510211,0.00510211,0.00510211
96,885.087,0.01114,1.27783,1.56746,0.58799,0.5929,0.61266,0.29741,0.01301,1.43913,1.7893,0.00505,0.00505,0.00505
97,893.935,0.01095,1.25301,1.57338,0.72966,0.66172,0.68549,0.32756,0.01322,1.44128,1.84128,0.00499789,0.00499789,0.00499789
98,902.902,0.01111,1.22198,1.56196,0.68606,0.63794,0.68968,0.31916,0.01323,1.51681,1.84347,0.00494579,0.00494579,0.00494579
99,911.874,0.01108,1.2574,1.55258,0.69193,0.5929,0.66517,0.30828,0.01352,1.54749,1.88634,0.00489368,0.00489368,0.00489368
