epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,857.235,0.00876,1.18626,1.74719,0.73816,0.67372,0.7396,0.40843,0.01062,1.18139,2.00627,0.00322632,0.00322632,0.00322632
132,863.76,0.00874,1.15712,1.73286,0.66047,0.73454,0.74871,0.41427,0.0103,1.15584,1.94684,0.00317421,0.00317421,0.00317421
133,870.31,0.0087,1.15808,1.72271,0.70636,0.77238,0.78271,0.44358,0.01015,1.12278,1.92979,0.00312211,0.00312211,0.00312211
134,876.988,0.00874,1.16871,1.72425,0.77662,0.70682,0.78185,0.43615,0.0104,1.1514,1.95702,0.00307,0.00307,0.00307
135,883.544,0.00876,1.17962,1.741,0.57883,0.70251,0.68081,0.37187,0.01093,1.28781,2.02344,0.00301789,0.00301789,0.00301789
136,890.108,0.00876,1.17207,1.73273,0.65175,0.66363,0.69628,0.34931,0.012,1.41048,2.12518,0.00296579,0.00296579,0.00296579
137,896.686,0.0088,1.1697,1.73157,0.72361,0.75322,0.78508,0.43795,0.01047,1.16365,1.95656,0.00291368,0.00291368,0.00291368
138,903.237,0.00871,1.17187,1.72536,0.68726,0.71892,0.76479,0.42073,0.01065,1.18238,1.99515,0.00286158,0.00286158,0.00286158
139,909.781,0.0086,1.14322,1.72158,0.76856,0.70011,0.77591,0.44147,0.01021,1.12303,1.95941,0.00280947,0.00280947,0.00280947
140,916.308,0.00867,1.14054,1.71734,0.71484,0.74183,0.78199,0.43492,0.01049,1.14264,1.96029,0.00275737,0.00275737,0.00275737
141,922.851,0.00865,1.15545,1.72283,0.715,0.75306,0.77935,0.42607,0.01064,1.14904,1.98693,0.00270526,0.00270526,0.00270526
142,929.375,0.00868,1.14986,1.73735,0.6695,0.73486,0.76162,0.42859,0.01026,1.14844,1.94368,0.00265316,0.00265316,0.00265316
143,935.916,0.00879,1.17187,1.74507,0.72602,0.68345,0.73418,0.37651,0.01168,1.26239,2.0836,0.00260105,0.00260105,0.00260105
144,942.458,0.00861,1.14138,1.71743,0.70717,0.75557,0.77609,0.41642,0.01085,1.14257,2.01476,0.00254895,0.00254895,0.00254895
145,949.014,0.0086,1.13924,1.71572,0.66797,0.72883,0.71358,0.37773,0.01139,1.3139,2.08557,0.00249684,0.00249684,0.00249684
146,955.565,0.00871,1.14726,1.72789,0.72465,0.72894,0.77677,0.44678,0.01018,1.11227,1.94541,0.00244474,0.00244474,0.00244474
147,962.131,0.00859,1.14707,1.72624,0.65054,0.66274,0.67673,0.34515,0.01221,1.43714,2.16517,0.00239263,0.00239263,0.00239263
148,968.69,0.00856,1.11713,1.71248,0.77756,0.70425,0.77461,0.44207,0.01013,1.14098,1.94485,0.00234053,0.00234053,0.00234053
149,975.293,0.0086,1.13286,1.71485,0.73145,0.71469,0.75525,0.41127,0.0109,1.20586,2.04294,0.00228842,0.00228842,0.00228842
150,981.856,0.00855,1.12334,1.71228,0.68691,0.79383,0.78446,0.44947,0.01019,1.08733,1.94473,0.00223632,0.00223632,0.00223632
151,988.442,0.00853,1.12514,1.71569,0.71683,0.75768,0.76575,0.41114,0.01109,1.1788,2.03928,0.00218421,0.00218421,0.00218421
152,994.985,0.00852,1.12222,1.70795,0.70024,0.77195,0.78359,0.4394,0.01021,1.08905,1.96765,0.00213211,0.00213211,0.00213211
153,1001.58,0.00846,1.09509,1.69299,0.77303,0.71934,0.7975,0.44629,0.0103,1.07969,1.97877,0.00208,0.00208,0.00208
154,1008.17,0.00856,1.11004,1.70098,0.70618,0.76292,0.77616,0.4169,0.01097,1.16211,2.03743,0.00202789,0.00202789,0.00202789
155,1014.78,0.00849,1.10014,1.70313,0.69302,0.73017,0.77118,0.44021,0.01021,1.13424,1.97651,0.00197579,0.00197579,0.00197579
156,1021.37,0.00845,1.09175,1.69969,0.7278,0.77342,0.79044,0.44544,0.0101,1.09342,1.95081,0.00192368,0.00192368,0.00192368
157,1027.95,0.00856,1.10185,1.7186,0.75177,0.72586,0.78747,0.4324,0.01054,1.11955,1.97108,0.00187158,0.00187158,0.00187158
158,1034.53,0.00843,1.09157,1.68988,0.70556,0.78133,0.78176,0.45577,0.01012,1.10658,1.94751,0.00181947,0.00181947,0.00181947
159,1041.11,0.00839,1.10628,1.70791,0.70338,0.74899,0.76782,0.43448,0.01028,1.11291,1.95998,0.00176737,0.00176737,0.00176737
160,1047.69,0.00849,1.09412,1.7025,0.75658,0.75973,0.78692,0.44587,0.01032,1.09045,1.96983,0.00171526,0.00171526,0.00171526
161,1054.27,0.00845,1.09209,1.69806,0.73048,0.74562,0.77586,0.44959,0.01007,1.09724,1.94032,0.00166316,0.00166316,0.00166316
162,1060.85,0.00832,1.0775,1.67381,0.70997,0.74024,0.77883,0.42661,0.01076,1.15422,2.00368,0.00161105,0.00161105,0.00161105
163,1067.41,0.00844,1.07592,1.68085,0.78478,0.73502,0.8014,0.46542,0.01007,1.06255,1.94631,0.00155895,0.00155895,0.00155895
164,1074.08,0.0084,1.09018,1.70321,0.77578,0.72298,0.79354,0.46011,0.01007,1.07691,1.94728,0.00150684,0.00150684,0.00150684
165,1080.65,0.00839,1.0894,1.6917,0.74571,0.73559,0.78728,0.454,0.01018,1.11104,1.96688,0.00145474,0.00145474,0.00145474
166,1087.17,0.0083,1.08549,1.68732,0.71274,0.7562,0.78224,0.45165,0.01013,1.09997,1.96081,0.00140263,0.00140263,0.00140263
167,1093.7,0.00824,1.0596,1.66285,0.71775,0.74019,0.76729,0.43271,0.01042,1.1343,1.99538,0.00135053,0.00135053,0.00135053
168,1100.26,0.0084,1.07561,1.68461,0.76748,0.7269,0.78686,0.45319,0.0101,1.06763,1.94991,0.00129842,0.00129842,0.00129842
169,1106.83,0.00845,1.06623,1.69173,0.7302,0.77704,0.80439,0.45264,0.01021,1.07158,1.94843,0.00124632,0.00124632,0.00124632
170,1113.41,0.00834,1.06583,1.68006,0.7248,0.77261,0.79642,0.45074,0.01015,1.06095,1.93246,0.00119421,0.00119421,0.00119421
171,1119.96,0.00825,1.07365,1.66988,0.72797,0.75973,0.78467,0.43914,0.01032,1.08515,1.97801,0.00114211,0.00114211,0.00114211
172,1126.52,0.00821,1.0651,1.67448,0.77172,0.74665,0.79538,0.45246,0.01026,1.08475,1.95815,0.00109,0.00109,0.00109
173,1133.11,0.00824,1.0633,1.66857,0.74128,0.76079,0.78994,0.43337,0.01063,1.12867,1.9905,0.00103789,0.00103789,0.00103789
174,1139.72,0.00825,1.05307,1.67315,0.71243,0.76453,0.77481,0.4505,0.01007,1.09785,1.94509,0.000985789,0.000985789,0.000985789
175,1146.29,0.00825,1.04321,1.6676,0.71934,0.79389,0.78731,0.44507,0.01043,1.07933,1.97464,0.000933684,0.000933684,0.000933684
176,1152.89,0.00822,1.05186,1.66064,0.70498,0.795,0.78766,0.44582,0.01042,1.08854,1.98336,0.000881579,0.000881579,0.000881579
177,1159.45,0.00816,1.04566,1.67247,0.72294,0.74942,0.78011,0.45263,0.01017,1.07729,1.95534,0.000829474,0.000829474,0.000829474
178,1166.09,0.00824,1.03286,1.66408,0.71293,0.76656,0.77806,0.44972,0.01019,1.08398,1.96618,0.000777368,0.000777368,0.000777368
179,1172.71,0.0082,1.05012,1.6647,0.68411,0.77396,0.76632,0.43937,0.01047,1.12115,2.00025,0.000725263,0.000725263,0.000725263
180,1179.32,0.00828,1.06366,1.67588,0.71611,0.76887,0.77717,0.44945,0.01023,1.07079,1.96903,0.000673158,0.000673158,0.000673158
181,1204.81,0.00836,0.98541,1.68748,0.73114,0.73164,0.75775,0.40349,0.01146,1.20766,2.091,0.000621053,0.000621053,0.000621053
182,1211.22,0.008,0.92026,1.64206,0.74624,0.74428,0.77858,0.44245,0.01033,1.09021,1.98519,0.000568947,0.000568947,0.000568947
183,1217.66,0.00791,0.89801,1.62643,0.71513,0.79605,0.79612,0.44429,0.01031,1.0503,1.99354,0.000516842,0.000516842,0.000516842
184,1224.12,0.00789,0.8889,1.62278,0.71683,0.78647,0.77207,0.44076,0.01037,1.0971,2.00682,0.000464737,0.000464737,0.000464737
