epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,563.181,0.00943,1.34115,1.81793,0.67565,0.64959,0.69446,0.35813,0.01151,1.45512,2.06752,0.00593579,0.00593579,0.00593579
80,570.209,0.00954,1.35586,1.83626,0.64626,0.7299,0.7505,0.41699,0.01036,1.27723,1.9196,0.00588368,0.00588368,0.00588368
81,577.256,0.00948,1.34275,1.82663,0.69118,0.669,0.71536,0.37379,0.01156,1.39809,2.05506,0.00583158,0.00583158,0.00583158
82,584.253,0.00949,1.36973,1.83688,0.72883,0.6853,0.74947,0.4224,0.01052,1.26451,1.92696,0.00577947,0.00577947,0.00577947
83,591.243,0.00951,1.34821,1.84034,0.70968,0.67836,0.73192,0.38191,0.01123,1.37396,2.04581,0.00572737,0.00572737,0.00572737
84,598.256,0.00947,1.35014,1.83458,0.73306,0.68829,0.74175,0.38317,0.01072,1.30435,1.96995,0.00567526,0.00567526,0.00567526
85,605.299,0.00946,1.34961,1.82415,0.7257,0.67703,0.72582,0.39741,0.0106,1.31466,1.9409,0.00562316,0.00562316,0.00562316
86,612.272,0.00951,1.3309,1.82748,0.69659,0.72609,0.75556,0.42605,0.01037,1.24906,1.90963,0.00557105,0.00557105,0.00557105
87,619.233,0.00954,1.34334,1.82389,0.72461,0.67637,0.75084,0.41766,0.01042,1.24819,1.92274,0.00551895,0.00551895,0.00551895
88,626.233,0.00933,1.32543,1.80927,0.65675,0.69633,0.73118,0.39115,0.01103,1.3476,1.98726,0.00546684,0.00546684,0.00546684
89,633.2,0.00946,1.36,1.83644,0.73069,0.69081,0.7638,0.41605,0.01048,1.23488,1.93625,0.00541474,0.00541474,0.00541474
90,640.214,0.00928,1.31517,1.81434,0.71452,0.68333,0.74316,0.40268,0.01073,1.30208,1.95919,0.00536263,0.00536263,0.00536263
91,647.219,0.00936,1.31427,1.8223,0.70186,0.70375,0.74581,0.41042,0.01058,1.25367,1.96942,0.00531053,0.00531053,0.00531053
92,654.194,0.00941,1.31505,1.81382,0.70862,0.70978,0.74073,0.42348,0.01038,1.24856,1.91302,0.00525842,0.00525842,0.00525842
93,661.209,0.00932,1.31892,1.81232,0.70468,0.72317,0.76507,0.40687,0.01065,1.25899,1.95617,0.00520632,0.00520632,0.00520632
94,668.225,0.00935,1.31897,1.81458,0.63513,0.69395,0.71567,0.37617,0.01122,1.34559,2.01521,0.00515421,0.00515421,0.00515421
95,675.304,0.0092,1.29603,1.79783,0.64807,0.73766,0.75596,0.41259,0.01084,1.24199,1.9822,0.00510211,0.00510211,0.00510211
96,682.354,0.00933,1.29744,1.8049,0.7238,0.7169,0.76221,0.41486,0.01049,1.27732,1.94303,0.00505,0.00505,0.00505
97,689.372,0.00931,1.32485,1.81482,0.64778,0.70253,0.73624,0.39349,0.01101,1.28728,2.01094,0.00499789,0.00499789,0.00499789
98,696.404,0.00933,1.29168,1.81064,0.64292,0.74946,0.75697,0.41467,0.01031,1.23879,1.93217,0.00494579,0.00494579,0.00494579
99,703.476,0.00926,1.28269,1.80671,0.70569,0.69165,0.7468,0.41198,0.01042,1.26668,1.93533,0.00489368,0.00489368,0.00489368
100,710.492,0.00929,1.2999,1.80617,0.55739,0.54099,0.5872,0.30555,0.01259,1.88784,2.199,0.00484158,0.00484158,0.00484158
