epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,408.681,0.00976,1.40242,1.87746,0.64091,0.67018,0.69841,0.3418,0.01142,1.4321,2.00586,0.00661316,0.00661316,0.00661316
67,414.827,0.00973,1.39712,1.88638,0.33548,0.33934,0.31197,0.13276,0.01645,3.33611,2.77907,0.00656105,0.00656105,0.00656105
68,421.016,0.00963,1.3839,1.87248,0.69356,0.66817,0.73265,0.3886,0.01108,1.32674,1.96933,0.00650895,0.00650895,0.00650895
69,427.212,0.00958,1.35802,1.85934,0.38289,0.43111,0.42167,0.20236,0.01494,2.43089,2.56461,0.00645684,0.00645684,0.00645684
70,433.335,0.00955,1.36241,1.87072,0.77771,0.53049,0.65391,0.30238,0.01178,1.53517,2.08611,0.00640474,0.00640474,0.00640474
71,439.534,0.00962,1.38009,1.86496,0.43491,0.49683,0.46931,0.23645,0.01412,2.12521,2.38065,0.00635263,0.00635263,0.00635263
72,445.664,0.00961,1.35013,1.85772,0.55248,0.48206,0.49499,0.21176,0.01488,2.13287,2.43247,0.00630053,0.00630053,0.00630053
73,451.787,0.00958,1.35312,1.84982,0.61912,0.49642,0.57099,0.29505,0.01238,1.88964,2.1986,0.00624842,0.00624842,0.00624842
74,457.921,0.00955,1.34764,1.85695,0.49338,0.23909,0.23196,0.10034,0.01812,3.96968,2.96668,0.00619632,0.00619632,0.00619632
75,464.056,0.00958,1.3465,1.84267,0.50848,0.457,0.46717,0.20759,0.01442,2.49459,2.42302,0.00614421,0.00614421,0.00614421
76,470.198,0.00949,1.3343,1.83899,0.47451,0.4196,0.43134,0.18165,0.01496,2.34732,2.48418,0.00609211,0.00609211,0.00609211
77,476.361,0.00951,1.33667,1.8596,0.41498,0.38307,0.35578,0.13808,0.01643,3.00703,2.73381,0.00604,0.00604,0.00604
78,482.51,0.00958,1.33782,1.8467,0.53198,0.42702,0.45473,0.22365,0.0151,2.47594,2.5129,0.00598789,0.00598789,0.00598789
79,488.675,0.00945,1.31504,1.83173,0.57674,0.57858,0.58533,0.26892,0.01291,1.61,2.22512,0.00593579,0.00593579,0.00593579
80,494.843,0.00952,1.32798,1.84596,0.62358,0.50526,0.52837,0.2611,0.01298,2.08345,2.30219,0.00588368,0.00588368,0.00588368
81,501.001,0.00942,1.31029,1.82924,0.59278,0.6364,0.66433,0.32935,0.01194,1.51464,2.10245,0.00583158,0.00583158,0.00583158
82,507.137,0.00942,1.32702,1.83969,0.69609,0.66621,0.71036,0.35235,0.01191,1.38457,2.04832,0.00577947,0.00577947,0.00577947
83,513.263,0.0095,1.30954,1.84566,0.66799,0.70246,0.71538,0.35355,0.01164,1.34536,2.08516,0.00572737,0.00572737,0.00572737
84,519.434,0.00937,1.31908,1.83439,0.7048,0.72429,0.76027,0.39071,0.0112,1.2985,2.0061,0.00567526,0.00567526,0.00567526
85,525.615,0.00943,1.31924,1.83474,0.63034,0.61874,0.64362,0.30086,0.01237,1.50953,2.13265,0.00562316,0.00562316,0.00562316
86,531.876,0.00947,1.29741,1.83394,0.64258,0.64771,0.68775,0.3467,0.01196,1.41751,2.07605,0.00557105,0.00557105,0.00557105
87,538.064,0.00947,1.30164,1.81912,0.67819,0.65959,0.69491,0.34727,0.01164,1.40883,2.03405,0.00551895,0.00551895,0.00551895
88,544.217,0.00927,1.28453,1.80849,0.6912,0.6748,0.72853,0.3865,0.01098,1.27566,1.93684,0.00546684,0.00546684,0.00546684
89,550.398,0.00941,1.30225,1.83979,0.71946,0.70459,0.76639,0.40628,0.01082,1.26075,1.95757,0.00541474,0.00541474,0.00541474
90,556.544,0.00925,1.27445,1.82297,0.64376,0.65279,0.68778,0.34784,0.01203,1.506,2.10796,0.00536263,0.00536263,0.00536263
91,562.702,0.0093,1.28146,1.81554,0.61305,0.53679,0.56818,0.26564,0.0136,1.83505,2.32041,0.00531053,0.00531053,0.00531053
92,568.847,0.0093,1.2855,1.81225,0.66942,0.68096,0.7233,0.37383,0.01145,1.33761,2.05336,0.00525842,0.00525842,0.00525842
93,574.977,0.00926,1.27959,1.81859,0.7593,0.71299,0.77477,0.39137,0.01125,1.23691,2.00014,0.00520632,0.00520632,0.00520632
94,581.114,0.00924,1.26937,1.81369,0.653,0.67334,0.71108,0.36907,0.01158,1.35743,2.03962,0.00515421,0.00515421,0.00515421
95,587.237,0.00916,1.25597,1.80006,0.605,0.57994,0.58899,0.31241,0.01226,1.87191,2.19617,0.00510211,0.00510211,0.00510211
96,593.391,0.00925,1.26011,1.80246,0.63584,0.66584,0.69997,0.36085,0.01159,1.43022,2.03548,0.00505,0.00505,0.00505
97,599.545,0.00921,1.29522,1.81562,0.76314,0.67105,0.75599,0.41563,0.01081,1.2368,1.99781,0.00499789,0.00499789,0.00499789
98,605.664,0.00922,1.24744,1.80929,0.58918,0.53999,0.57325,0.24798,0.0136,1.73179,2.29147,0.00494579,0.00494579,0.00494579
99,611.839,0.00921,1.23544,1.80757,0.6791,0.60518,0.66355,0.31921,0.01228,1.44903,2.14488,0.00489368,0.00489368,0.00489368
100,617.998,0.00921,1.25562,1.81282,0.67306,0.64463,0.67873,0.32075,0.01265,1.45076,2.13471,0.00484158,0.00484158,0.00484158
101,624.202,0.00908,1.22695,1.79903,0.69174,0.75468,0.76463,0.41143,0.01071,1.16354,1.95437,0.00478947,0.00478947,0.00478947
102,630.402,0.00917,1.25809,1.80809,0.66394,0.67341,0.69252,0.36138,0.01166,1.48877,2.07139,0.00473737,0.00473737,0.00473737
103,636.581,0.00913,1.2551,1.81609,0.70545,0.74533,0.76646,0.4154,0.01071,1.21185,1.93556,0.00468526,0.00468526,0.00468526
104,642.762,0.00907,1.23815,1.80672,0.75234,0.6842,0.74006,0.3858,0.0113,1.34984,2.01872,0.00463316,0.00463316,0.00463316
105,648.958,0.00902,1.20247,1.77937,0.72429,0.7408,0.78318,0.40642,0.01102,1.25515,1.98439,0.00458105,0.00458105,0.00458105
106,655.151,0.00898,1.21987,1.78629,0.68383,0.76284,0.77984,0.42718,0.01066,1.18104,1.96992,0.00452895,0.00452895,0.00452895
107,661.341,0.00916,1.24272,1.8027,0.69776,0.72951,0.77184,0.41428,0.01073,1.21221,1.98168,0.00447684,0.00447684,0.00447684
108,667.489,0.00895,1.21073,1.78511,0.73445,0.74919,0.77962,0.43755,0.01063,1.1703,1.96392,0.00442474,0.00442474,0.00442474
109,673.691,0.00909,1.21067,1.79228,0.72052,0.69261,0.72087,0.37011,0.0116,1.33882,2.07758,0.00437263,0.00437263,0.00437263
110,679.848,0.00907,1.20703,1.77671,0.71943,0.74785,0.7759,0.421,0.0108,1.18418,1.98242,0.00432053,0.00432053,0.00432053
111,686.005,0.00894,1.22107,1.77602,0.77795,0.71799,0.78399,0.41874,0.01069,1.1574,1.97215,0.00426842,0.00426842,0.00426842
112,692.167,0.00904,1.20776,1.78589,0.72747,0.72395,0.76299,0.42813,0.01061,1.19959,1.94337,0.00421632,0.00421632,0.00421632
113,698.294,0.00911,1.2094,1.7869,0.53653,0.44881,0.43716,0.22056,0.01545,2.27181,2.60311,0.00416421,0.00416421,0.00416421
114,704.461,0.00898,1.20779,1.76442,0.70116,0.73897,0.76302,0.42307,0.01055,1.20655,1.96378,0.00411211,0.00411211,0.00411211
115,710.613,0.00906,1.19783,1.79387,0.76688,0.67793,0.75949,0.41345,0.01084,1.20686,1.97953,0.00406,0.00406,0.00406
116,716.729,0.00887,1.17466,1.76696,0.35841,0.37734,0.37736,0.20165,0.01545,2.96717,2.73556,0.00400789,0.00400789,0.00400789
117,722.886,0.00889,1.1906,1.77336,0.70048,0.7371,0.7691,0.40646,0.01071,1.19708,1.98794,0.00395579,0.00395579,0.00395579
118,729.099,0.00899,1.19248,1.78024,0.70633,0.69505,0.73222,0.39625,0.01098,1.34201,2.04093,0.00390368,0.00390368,0.00390368
119,735.283,0.00891,1.19621,1.77592,0.67007,0.6671,0.70325,0.3645,0.01187,1.46149,2.12546,0.00385158,0.00385158,0.00385158
120,741.579,0.00888,1.19503,1.77121,0.71714,0.62845,0.67976,0.35434,0.01199,1.58131,2.14539,0.00379947,0.00379947,0.00379947
121,747.785,0.00895,1.18514,1.77008,0.67104,0.72813,0.75283,0.41057,0.01074,1.22232,1.98603,0.00374737,0.00374737,0.00374737
122,754.006,0.00882,1.17696,1.75685,0.76009,0.75167,0.78954,0.4328,0.01051,1.15532,1.94398,0.00369526,0.00369526,0.00369526
123,760.2,0.00889,1.16597,1.76577,0.74991,0.67414,0.74306,0.40906,0.01124,1.35773,2.05159,0.00364316,0.00364316,0.00364316
124,766.384,0.00874,1.16205,1.76126,0.5795,0.50807,0.52456,0.25132,0.01355,1.98891,2.34627,0.00359105,0.00359105,0.00359105
125,772.57,0.00885,1.15213,1.76232,0.58752,0.55321,0.5643,0.2598,0.01342,1.71255,2.26975,0.00353895,0.00353895,0.00353895
126,778.727,0.00874,1.14186,1.7447,0.65255,0.64642,0.68629,0.365,0.01169,1.39907,2.09102,0.00348684,0.00348684,0.00348684
127,784.92,0.0088,1.13902,1.74272,0.68679,0.75215,0.77226,0.44814,0.01041,1.15409,1.93717,0.00343474,0.00343474,0.00343474
128,791.109,0.00875,1.15709,1.73587,0.82254,0.68717,0.75662,0.42076,0.01092,1.17074,2.00991,0.00338263,0.00338263,0.00338263
