epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,826.951,0.01075,1.19499,1.54879,0.61575,0.62025,0.58349,0.30086,0.01359,1.70508,1.87652,0.00478947,0.00478947,0.00478947
102,835.159,0.01071,1.16733,1.54842,0.54808,0.6976,0.62855,0.32691,0.01306,1.27866,1.79554,0.00473737,0.00473737,0.00473737
103,843.36,0.01067,1.18042,1.5279,0.68193,0.68697,0.70263,0.37217,0.01279,1.34817,1.7909,0.00468526,0.00468526,0.00468526
104,851.605,0.0107,1.18935,1.53571,0.73451,0.66267,0.7253,0.36433,0.01306,1.28542,1.80823,0.00463316,0.00463316,0.00463316
105,859.808,0.01066,1.17782,1.53052,0.63831,0.58617,0.57555,0.28893,0.01415,1.85861,1.9541,0.00458105,0.00458105,0.00458105
106,868.013,0.01067,1.16842,1.55054,0.7206,0.67021,0.71582,0.36195,0.01312,1.33687,1.80264,0.00452895,0.00452895,0.00452895
107,876.304,0.0107,1.15503,1.53019,0.6519,0.72082,0.73804,0.39259,0.01254,1.28161,1.73855,0.00447684,0.00447684,0.00447684
108,884.555,0.0107,1.15833,1.53106,0.73891,0.63557,0.71126,0.37782,0.013,1.29845,1.79263,0.00442474,0.00442474,0.00442474
109,892.646,0.01055,1.14137,1.52061,0.76517,0.62492,0.7109,0.37247,0.01313,1.36794,1.80245,0.00437263,0.00437263,0.00437263
110,900.919,0.01057,1.1382,1.52198,0.61385,0.67762,0.67943,0.35486,0.01328,1.58482,1.80284,0.00432053,0.00432053,0.00432053
111,909.115,0.01058,1.14345,1.51833,0.72387,0.66907,0.69531,0.35012,0.01355,1.35908,1.85803,0.00426842,0.00426842,0.00426842
112,917.325,0.01055,1.14946,1.52403,0.6944,0.59803,0.65971,0.33471,0.01396,1.64962,1.89484,0.00421632,0.00421632,0.00421632
113,925.538,0.0105,1.13222,1.51462,0.65284,0.69565,0.69783,0.37391,0.01326,1.35786,1.80469,0.00416421,0.00416421,0.00416421
114,933.726,0.01036,1.10325,1.49505,0.83084,0.62728,0.73583,0.39042,0.01291,1.29063,1.78824,0.00411211,0.00411211,0.00411211
115,941.928,0.01057,1.1479,1.53631,0.72741,0.67756,0.71287,0.37247,0.01284,1.32381,1.78549,0.00406,0.00406,0.00406
116,950.163,0.01047,1.13061,1.48873,0.71613,0.65671,0.71395,0.36941,0.01296,1.3617,1.79816,0.00400789,0.00400789,0.00400789
117,958.405,0.01041,1.11728,1.50546,0.68272,0.69803,0.72311,0.37928,0.01306,1.32381,1.79951,0.00395579,0.00395579,0.00395579
118,966.652,0.01051,1.13287,1.50849,0.67002,0.68926,0.72517,0.38969,0.01266,1.30143,1.74753,0.00390368,0.00390368,0.00390368
119,974.768,0.01027,1.10724,1.50216,0.72612,0.65862,0.69655,0.36482,0.01352,1.44347,1.89169,0.00385158,0.00385158,0.00385158
120,982.992,0.01055,1.10805,1.49695,0.73122,0.69747,0.72395,0.37701,0.01289,1.33301,1.76329,0.00379947,0.00379947,0.00379947
121,991.206,0.01029,1.09434,1.49295,0.68644,0.68975,0.72963,0.38278,0.01321,1.3143,1.8106,0.00374737,0.00374737,0.00374737
122,999.392,0.01042,1.11589,1.52139,0.78041,0.589,0.69452,0.36162,0.01311,1.44161,1.77999,0.00369526,0.00369526,0.00369526
123,1007.54,0.01034,1.08902,1.49762,0.74411,0.6106,0.69257,0.35069,0.01353,1.47331,1.8305,0.00364316,0.00364316,0.00364316
124,1015.74,0.01028,1.08008,1.47966,0.71937,0.6182,0.67606,0.35612,0.01393,1.5712,1.90504,0.00359105,0.00359105,0.00359105
125,1023.96,0.01033,1.09179,1.49156,0.69095,0.6543,0.69597,0.37179,0.01305,1.36959,1.78514,0.00353895,0.00353895,0.00353895
126,1032.15,0.01028,1.07635,1.48888,0.66401,0.68294,0.71174,0.37509,0.01318,1.40092,1.79641,0.00348684,0.00348684,0.00348684
127,1040.38,0.01029,1.08574,1.49036,0.70484,0.67579,0.72231,0.38302,0.01279,1.29733,1.79046,0.00343474,0.00343474,0.00343474
128,1048.54,0.01028,1.09018,1.49795,0.76196,0.68552,0.73324,0.37781,0.01277,1.25943,1.77692,0.00338263,0.00338263,0.00338263
129,1056.78,0.01013,1.06415,1.48826,0.70157,0.69061,0.71574,0.37098,0.01333,1.32966,1.82316,0.00333053,0.00333053,0.00333053
130,1065.05,0.01028,1.06877,1.46656,0.78618,0.63555,0.71085,0.38302,0.01306,1.338,1.80046,0.00327842,0.00327842,0.00327842
